distance,stellar_magnitude,orbital_radius,eccentricity,mass_earth,radius_earth,Habitable
3439.0,15.894,0.0671,0.0,2.18,1.28,0
2907.0,15.161,0.044,0.0,2.1,1.25,0
2759.0,14.816,0.5594,0.0,10.9,3.22518,0
58.0,9.75,3.805,0.16,48.3991524,7.76676,0
1308.0,12.994,0.0356,0.0,3.51,1.48,0
2557.0,14.885,0.384,0.01,4.0,8.808910000000001,0
1341.0,12.433,0.0485,0.0,340.39592999999996,15.14957,0
753.0,11.567,16.75676107873016,0.02,1417.5218,12.615499999999999,0
249.0,5.51048,2.6,0.08,3273.649,12.176700000000002,0
33.0,9.63,0.04749,0.04,3.09,1.533,0
840.0,14.705,0.0705,0.0,3.15,1.59,0
912.0,12.333,0.03493,0.028,1000.2110099999999,12.49483,0
245.0,14.073,0.07487,0.0,4.67,2.003,0
157.0,5.53,0.166479,0.11,17.14419,4.21248,0
2144.0,13.543,0.046,0.0,3.12,1.58,0
2629.0,15.582,0.0372,0.0,2.67,1.44,0
3294.0,15.4,0.4137,0.0,14.6,3.8395,0
1041.0,11.889,0.059,0.03,113.14747999999999,9.22577,0
768.0,10.247,0.0815,0.0,1398.452,22.7079,0
9134.0,10.337002339522547,1.21,0.0,3496.1299999999997,12.176700000000002,0
3009.0,15.009,0.3179,0.0,5.6,2.23,0
3782.0,14.72,0.1224,0.0,5.02,2.09,0
583.0,10.112,0.0486,0.07,2011.8638999999998,11.628200000000001,0
291.0,5.44299,1.086,0.05,2199.3835999999997,12.396099999999999,0
2427.0,14.669,0.023,0.0,756.4354,16.2356,0
694.0,11.78,0.1418,0.0,3.71,1.75,0
1137.0,13.611,1.219,0.04,16.1,4.06987,0
2307.0,12.38,16.75676107873016,0.0,667.443,13.0543,0
301.0,17.95,0.0649,0.0,1.2,1.06,1
1354.0,14.214,0.0346,0.0,2.3,1.32,0
4350.0,15.238,0.101,0.0,2.99,1.54,0
6233.0,15.084,0.1216,0.0,7.53,2.59989,0
112.0,7.72,1.988479,0.56,2172.3616933999997,12.396099999999999,0
220.0,10.883,0.06666,0.2002,12.81,1.281,0
211.0,13.632,0.0269,0.0,7.51,2.58892,0
1683.0,16.943,5.35,0.08,2329.6938999999998,12.396099999999999,0
883.0,16.154,0.0296,0.0,2.16,1.273,0
19.0,9.84,0.036467,0.17,1.18,1.06,0
1118.0,11.299,0.0914,0.38,1722.6386,10.58605,0
32.0,8.81,0.1101,0.04,9.6,3.17033,0
188.0,8.31,3.979432,0.11,2352.4028534999998,12.396099999999999,0
202.0,9.38,0.316,0.12,249.17872,13.6028,0
708.0,11.635,0.03144,0.0,721.4741,12.70326,0
1693.0,14.672,0.0135,0.0,0.59,0.87,0
8188.0,10.337002339522547,4.51,0.0,212.9461,13.7125,0
46.0,11.49,0.068,0.1,13.2,3.6201000000000003,0
164.0,8.9,12.621165,0.09,1716.5076593,12.505799999999999,0
5452.0,14.74,0.1239,0.0,9.38,2.9509300000000005,0
898.0,10.469,0.05239,0.0,419.5356,16.2356,0
2664.0,15.769,0.041,0.0,2.89,1.51,0
3583.0,14.25,0.094,0.0,3.43,1.67,0
1862.0,15.967,0.1015,0.0,8.3,2.75347,0
25183.0,10.337002339522547,1.1,0.0,1525.5839999999998,12.615499999999999,0
514.0,12.304,0.0795,0.03,15.0,5.18881,0
1822.0,13.153,0.1302,0.0,8.31,2.75347,0
49.0,11.79,1.0304,0.37,29.4,5.792160000000001,0
355.0,8.97,0.567,0.13,359.14789999999994,13.3834,0
1552.0,14.55,0.0943,0.08,638.8382999999999,10.22404,0
1888.0,15.746,0.2095,0.0,69.9226,2.21,0
1803.0,12.19,0.257,0.03,9.27,2.93996,0
528.0,14.695,0.0349,0.0,0.809,0.95,0
18920.0,13.527889917502787,1.8,0.0,9.0,2.8851100000000005,0
4281.0,15.225,0.105,0.0,7.08,2.50116,0
181.0,8.41,3.603011,0.21,2761.3038616999997,12.286400000000002,0
1341.0,13.486,0.0585,0.0,2.21,1.29,0
3352.0,14.403,0.064,0.0,6.08,2.29273,0
659.0,12.826,0.0466,0.07,92.80635999999998,12.41804,0
14353.0,13.527889917502787,0.69,0.0,18.0,4.34412,0
1414.0,14.336,0.045,0.0,2.73,1.46,0
1964.0,13.529,0.0761,0.0,9.91,3.0496600000000003,0
446.0,8.56,0.04415,0.0,441.78369999999995,17.552000000000003,0
2149.0,14.942,0.0427,0.0,23.8,5.122990000000001,0
1336.0,14.271,0.0435,0.0,2.9,1.513,0
6374.0,15.504,0.067,0.0,25.0,5.2656,0
3186.0,13.544,0.1385,0.0,87.40325,2.86317,0
1222.0,14.412,0.1089,0.0,3.76,1.764,0
1993.0,16.025,0.1805,0.0,6.08,2.29273,0
3299.0,13.089,1.68,0.18,2320.1589999999997,12.396099999999999,0
293.0,9.789,0.0801,0.31,807.2882,12.396099999999999,0
1093.0,14.668,0.1229,0.0,6.99,2.49019,0
1048.0,11.429,0.13,0.07,14.67,3.5871900000000005,0
922.0,12.61,0.0949,0.16,12.75,2.9838400000000003,0
2416.0,14.686,0.261,0.0,4.23,1.89,0
947.0,14.626,0.052,0.0,3.5,1.69,0
2748.0,15.162,0.0556,0.0,4.5,1.96,0
1028.0,14.743,0.111,0.0,5.14,2.12,0
1117.0,14.665,0.0845,0.0,2.33,1.33,0
250.0,5.21644,1.1,0.11,540.3109999999999,13.164,0
2559.0,15.365,0.0768,0.0,7.75,2.64377,0
4532.0,16.012,0.105,0.0,3.2,2.15,0
304.0,4.72307,1.29,0.23,6165.901999999999,11.847600000000002,0
680.0,13.078,0.22512646203649203,0.0,6.65,2.4134,0
1408.0,15.986,0.0298,0.0,3.46,1.68,0
2042.0,15.197,0.095,0.0,2.86,1.5,0
4076.0,13.767,0.0626,0.0,37186.11,14.64495,0
3717.0,14.909,0.02712,0.126,689.6910999999999,12.12185,0
12.0,12.074,0.01634,0.06,0.7,0.913,0
3363.0,16.076,0.9712,0.0,9.96,3.0606300000000006,0
1983.0,14.611,0.0354,0.0,2.33,1.33,0
2846.0,16.161,0.1378,0.0,11.5,3.33488,0
2602.0,13.01,0.031,0.0,2.21,1.29,0
156.0,7.99,0.211213,0.06,17.20043,4.223450000000001,0
1213.0,11.842,0.22512646203649203,0.0,27.2,5.52888,0
1238.0,15.406,0.058,0.0,2.04,1.23,0
3295.0,15.103,0.253,0.0,7.18,2.5231000000000003,0
2585.0,15.181,0.0772,0.0,9.59,2.99481,0
2085.0,12.22,0.2551,0.0,38.2,6.75752,0
1302.0,12.734,0.0389,0.0,0.208,0.65,0
1229.0,13.209,0.15525,0.06,214.21742,13.7125,0
1418.0,15.065,0.039,0.0,8.55,2.7973500000000002,0
301.0,17.95,0.0514,0.0,1.03,1.017,0
4502.0,15.383,0.049,0.0,2.96,1.53,0
4350.0,15.238,0.204,0.0,4.04,1.84,0
3794.0,14.467,0.1372,0.0,4.58,1.98,0
106.0,7.26,3.787,0.16,612.14058,13.164,0
266.0,8.4,2.2,0.12,352.79130000000004,13.4931,0
108.0,9.01,0.217,0.16,12.7,3.5323400000000005,0
1208.0,15.777,0.1132,0.0,1.55,1.14,0
1300.0,13.564,0.0187,0.0,1.81,1.19,0
4548.0,15.61,0.0426,0.0,8.91,2.86317,0
1802.0,13.278,0.1266,0.0,2.92,1.52,0
350.0,5.88375,0.85,0.04,181.1631,13.8222,0
789.0,15.611,0.09,0.0,3.64,1.73,0
2835.0,13.177,0.082,0.0,10.3,3.1264499999999997,0
2766.0,12.398,0.301,0.51,1719.4603,12.56065,0
335.0,10.985,0.0769,0.0,21.3,2.03,0
7504.0,15.76,0.2559,0.0,29.5,5.80313,0
1849.0,11.977,0.2578,0.11,79.4575,4.223450000000001,0
5138.0,15.834,0.1109,0.0,4.19,1.88,0
64.0,7.53,0.528,0.12,9.44,2.9728700000000003,1
846.0,11.827,0.11000234672021421,0.0,4.82,2.04,0
1392.0,12.834,0.061,0.0,1.46,1.12,0
1700.0,13.796,0.316,0.0,10.6,3.1813,0
1115.0,14.072,0.0531,0.0,5.99,2.27079,0
209.0,13.716,0.0216,0.0,0.498,0.83,0
328.0,10.825,0.0771,0.0,220.57401999999996,10.33374,0
745.0,7.732,1.31,0.17,3219.6179,12.176700000000002,0
4551.0,15.715,0.2082,0.0,8.98,2.8851100000000005,0
1115.0,14.284,0.04825,0.0,3.6,1.718,0
3503.0,14.943,0.2415,0.0,8.3,2.75347,0
188.0,7.61,0.280148,0.64,531.8344738999999,13.164,0
1306.0,16.145,0.051,0.0,24.6,1.94,0
22084.0,10.337002339522547,2.17,0.42,4252.5654,12.067000000000002,0
83.0,6.51,0.424,0.27,12.7,3.5323400000000005,0
2678.0,16.047,0.0175,0.0,3.57,1.71,0
12.0,12.7,0.035,0.29,1.74,1.18,1
1005.0,13.246,0.0729,0.0,9.53,2.9838400000000003,0
123.0,7.43,2.8145,0.03,575.90796,13.164,0
2032.0,15.541,0.0833,0.0,3.02,1.55,0
576.0,11.535,0.06238086486486486,0.0,0.566,0.86,0
3162.0,15.086,0.236,0.0,8.96,2.87414,0
2460.0,11.965,0.03488,0.0,352.79130000000004,21.1721,0
1600.0,13.198,0.1313,0.0,3.19,1.6,0
997.0,18.6837,8.19,0.39,1995.9723999999999,12.505799999999999,0
155.0,3.523,1.93,0.15,2415.508,12.396099999999999,0
689.0,10.051,0.055,0.0,158.915,17.332600000000003,0
1467.0,13.91,0.0852,0.0,4.9,2.06,0
21529.0,10.337002339522547,5.1,0.0,2224.81,12.396099999999999,0
2515.0,14.186,0.0772,0.0,1.55,1.14,0
2269.0,14.488,0.109,0.0,2.86,1.5,0
4396.0,15.343,0.0326,0.0,4.62,1.99,0
287.0,9.18,4.187,0.53,845.74563,12.9446,0
4451.0,15.273,0.7391,0.0,41.3179,7.064680000000001,0
2875.0,13.258,0.124,0.0,2.33,1.33,0
1418.0,15.065,0.0232,0.0,1.87,1.2,0
1023.0,11.825,0.0667,0.09,279.6904,12.8349,0
2718.0,14.357,0.048,0.0,2.21,1.29,0
123.0,5.9,3.073402,0.25,2259.8761839,12.396099999999999,0
2352.0,16.153,0.1054,0.0,9.8,3.0386900000000003,0
396.0,7.96,1.955,0.08,282.8687,13.6028,0
2815.0,15.616,0.3729,0.0,9.48,2.9728700000000003,0
3348.0,15.178,0.027,0.0,3.15,1.59,0
1399.0,14.315,0.0126,0.0,2.36,1.34,0
1289.0,16.391,0.1082,0.0,5.94,2.25982,0
2125.0,12.948,0.1432,0.0,6.8,2.44631,0
235.0,13.105,0.0373,0.21,1.65,1.16,0
1036.0,13.738,0.088,0.0,5.39,2.18,0
240.0,11.922,0.0657,0.0,13.2,2.69862,0
352.0,8.855,0.1053,0.14,11.56,3.33488,0
994.0,11.055,0.2143,0.38,3.0,1.61,0
1730.0,16.142,0.0695,0.0,4.7,2.2049700000000003,0
1662.0,14.233,0.1409,0.0,6.21,2.31467,0
3433.0,15.699,0.092,0.0,9.22,2.92899,0
1936.0,12.313,0.0368,0.0,0.871,0.97,0
4002.0,15.863,0.061,0.0,2.33,1.33,0
848.0,10.793,0.0735,0.0,0.905,0.98,0
2097.0,15.067,0.1582,0.0,17.4,3.6310700000000002,0
2011.0,14.706,0.091,0.0,14.7,1.17,0
614.0,12.892,0.1124,0.1,4.66,2.0,0
3446.0,16.303,0.141,0.0,6.12,2.3037,0
527.0,10.415,0.11000234672021421,0.0,3.66,1.736,0
1320.0,13.578,0.0558,0.0,0.219,0.66,0
2076.0,12.991,0.573,0.0,8.5,2.7863800000000003,0
585.0,10.849,0.241,0.0,22.2481,2.5231000000000003,0
3017.0,15.368,0.0886,0.0,22.9,5.00232,0
1710.0,15.155,0.1348,0.0,7.04,2.49019,0
4228.0,14.634,0.093,0.0,9.64,3.0057800000000006,0
302.0,8.56,0.896,0.27,435.4271,13.2737,0
61.0,10.38,0.063,0.2,8.62,2.80832,0
2000.0,14.478,0.108,0.0,2.42,1.36,0
5126.0,15.405,0.5545,0.0,7.61,2.61086,0
4872.0,14.78,0.0322,0.0,0.363,0.76,0
880.0,12.245,0.0636,0.0,1.01,1.011,0
25215.0,10.337002339522547,3.49,0.0,181.1631,13.8222,0
1484.0,13.929,16.75676107873016,0.0,158.915,13.9319,0
1104.0,12.603,16.75676107873016,0.0,4004.658,12.067000000000002,0
146.0,7.12,0.76,0.3,645.1949,13.0543,0
2469.0,13.957,0.03744,0.0,1039.3041,14.261000000000001,0
2695.0,16.22,0.117,0.0,21.5,4.81583,0
10830.0,13.527889917502787,3.31,0.0,10.28,3.11548,0
1386.0,15.218,0.036,0.0,0.457,0.81,0
124.0,13.477,0.1429,0.2,8.92,2.31467,1
1682.0,12.478,0.22512646203649203,0.0,30.5,5.923800000000001,0
4405.0,15.876,0.0652,0.0,5.29,2.155,0
293.0,8.05,0.1508,0.4,104.56607,12.286400000000002,0
553.0,13.229,0.0629,0.22,44.17837,7.360870000000001,0
1229.0,13.209,16.75676107873016,0.41,969.5277018,12.8349,0
621.0,10.337002339522547,210.0,0.0,3994.8052700000003,12.067000000000002,0
8255.0,15.119,0.0907,0.0,2.27,1.31,0
11841.0,10.337002339522547,2.65,0.0,4513.186,12.067000000000002,0
6796.0,15.43,0.0832,0.0,67.69779,9.46711,0
5565.0,15.37,0.0745,0.0,6.9,2.4682500000000003,0
1245.0,12.802,0.3392,0.0,12.3,3.46652,0
2611.0,13.682,0.03689,0.229,597.5203999999999,15.358,0
1556.0,12.314,0.05119,0.25,10.5,1.71,0
1105.0,12.657,0.721,0.04,50.8528,8.0081,0
605.0,12.692,0.02332,0.0,411.27202,12.53871,0
7519.0,14.657,0.08,0.0,699.226,12.8349,0
2833.0,15.851,0.0752,0.0,6.0,3.22518,0
514.0,12.304,0.18422,0.05,6.7,3.41167,0
501.0,12.448,0.279,0.13,15.2,3.2471200000000002,0
156.0,9.92,0.95,0.75,397.28749999999997,13.3834,0
108.0,6.28262,2.050268,0.1,1914.5983851,12.505799999999999,0
840.0,14.705,0.06238086486486486,0.0,0.972,1.0,0
701.0,12.382,0.22512646203649203,0.0,12.4,3.4774900000000004,0
1964.0,12.816,0.04823,0.0,209.13214,13.8222,0
1073.0,13.574,0.02803,0.0,1938.7629999999997,12.45095,0
133.0,8.23,0.0406,0.01,127.76766,13.7125,0
415.0,18.19,0.0439,0.0,2.1,1.25,0
1218.0,11.316,0.0854,0.17,203.4112,10.91515,0
1158.0,15.758,0.0796,0.0,5.35,2.17,0
2633.0,15.817,0.1335,0.0,8.99,2.8851100000000005,0
36.0,6.50066,11.294908,0.21,3299.5998195,12.176700000000002,0
3449.0,14.355,0.164,0.11,6388.383,13.6028,0
4241.0,14.773,0.4301,0.0,4.27,1.9,0
162.0,8.06,0.117885,0.1,98.8165253,11.847600000000002,0
3998.0,15.892,0.3771,0.0,5.77,2.22691,0
997.0,13.875,0.0582,0.0,5.6,2.229,0
1055.0,6.53649,1.7,0.24,1589.1499999999999,12.615499999999999,0
3456.0,15.627,0.16,0.0,7.18,2.5231000000000003,0
1001.0,14.438,0.0184,0.0,2.73,1.46,0
2127.0,12.711,0.8589,0.0,33.1,6.21999,0
1001.0,13.789,0.0382,0.0,72.78307,12.46192,0
1458.0,12.843,0.5444,0.0,10.4,3.13742,0
1689.0,13.748,0.145,0.0,13.4,3.6420400000000006,0
3675.0,14.264,0.1595,0.0,4.58,1.98,0
132.0,8.3,0.2388,0.47,673.7996,13.0543,0
1824.0,12.891,0.0345,0.17,368.68279999999993,13.2737,0
154.0,8.97,0.01802,0.1,4.73,1.627,0
1881.0,14.882,0.0753,0.0,7.85,2.6657100000000002,0
3340.0,14.92,0.25,0.0,5.48,2.2,0
595.0,15.748,0.22512646203649203,0.0,6.44,2.36952,0
5730.0,15.617,0.0449,0.0,4.38,1.93,0
12167.0,10.337002339522547,1.7,0.0,136.6669,14.0416,0
2965.0,15.124,0.1327,0.0,2.76,1.47,0
1365.0,14.611,0.11000234672021421,0.0,2.79,1.48,0
4135.0,14.893,0.0495,0.0,4.02,1.835,0
19278.0,10.337002339522547,4.27,0.0,346.4347,13.4931,0
256.0,9.11,2.18,0.03,975.7380999999999,12.8349,0
4581.0,15.615,0.0997,0.0,12.2,3.45555,0
2864.0,14.875,0.0535,0.0,5.95,2.25982,0
16.0,10.94,0.08,0.08,4.4,1.93,1
160.0,8.2,17.779459,0.05,5253.2054805,11.957300000000002,0
2703.0,14.703,0.118,0.0,5.69,2.2049700000000003,0
2906.0,14.379,0.058,0.0,2.57,1.41,0
2475.0,14.462,0.03585,0.02,189.10885,13.07624,0
1600.0,9.901,1.414,0.1,1086.9786,12.8349,0
872.0,10.47,0.117,0.0,1.46,1.12,0
222.0,7.66,1.552,0.18,1525.5839999999998,12.615499999999999,0
1784.0,13.387,0.047,0.0,2.63,1.43,0
137.0,9.139,0.1539,0.0,10.5,3.15936,0
593.0,12.415,0.035,0.0,3.26,1.62,0
244.0,9.931,0.056,0.16,7.17,2.62183,0
1419.0,11.761,0.05885,0.0,150.96925,15.456730000000002,0
2725.0,13.392,2.027,0.92,1322.1728,11.694020000000002,0
1472.0,14.239,0.138,0.0,4.27,1.9,0
548.0,9.889,0.103,0.59,41.3179,2.06,0
150.0,7.31,0.4817,0.03,30.7,5.945740000000001,0
2951.0,14.522,0.0463,0.0,6.82,2.44631,0
1197.0,10.86,0.153,0.82,1598.3670699999998,12.52774,0
2128.0,13.486,0.116,0.0,1.81,1.19,0
702.0,11.254,0.03563,0.0,473.56669999999997,14.919200000000002,0
345.0,7.29,1.6,0.15,638.8382999999999,13.0543,0
4156.0,13.834,1.1455,0.0,33.6,6.26387,0
3008.0,15.771,0.0983,0.0,9.32,2.9509300000000005,0
1434.0,15.886,0.113,0.0,4.38,1.93,0
2263.0,15.159,0.062,0.0,6.57,2.4024300000000003,0
1632.0,11.605,0.0546,0.0,746.9005,15.358,0
4631.0,14.846,0.0794,0.0,2.15,1.27,0
2684.0,13.474,0.0274,0.0,638.8382999999999,14.919200000000002,0
1764.0,12.789,0.0409,0.0,4.5,1.96,0
1458.0,12.657,0.0785,0.0,8.4,2.76444,0
30.0,9.81,4.819,0.12,32.422,6.143200000000001,0
2963.0,14.627,0.0586,0.0,0.457,0.81,0
160.0,8.2,0.241872,0.05,38.02619,6.74655,0
1430.0,15.13,0.062,0.0,479.9233,3.52137,0
4813.0,13.564,0.1753,0.0,3.46,1.68,0
5061.0,14.934,0.0896,0.0,0.693,0.91,0
995.0,15.578,0.1085,0.0,4.94,2.07,0
31.0,10.91,0.035,0.0,1.84,1.217,0
3162.0,15.086,0.1228,0.0,53.0013308,2.7973500000000002,0
816.0,11.001,0.03005,0.0,408.09371999999996,19.120710000000003,0
633.0,11.288,0.0415,0.0,394.1092,13.3834,0
3503.0,14.973,0.0678,0.0,5.1,2.11,0
152.0,7.515,1.3,0.11,63.88383,9.14898,0
2917.0,15.751,0.0796,0.0,10.2,3.10451,0
26.0,11.39,0.01734,0.05,2.82,1.305,0
60.0,6.76,4.21,0.04,260.62059999999997,13.6028,0
3430.0,15.086,0.0451,0.0,2.69,1.446,0
3500.0,13.781,0.394,0.0,4.5,1.96,0
1207.0,12.704,0.02648,0.0,403.96192999999994,13.94287,0
60.0,7.56,4.051612,0.71,1705.4821365999999,12.505799999999999,0
1229.0,11.009,0.05453,0.0,163.36462,15.796800000000001,0
1199.0,12.614,0.04127,0.0,1373.0256,12.143790000000001,0
2614.0,13.099,0.1291,0.0,5.69,2.2049700000000003,0
3072.0,14.132,0.0444,0.0,3.82,1.78,0
1480.0,16.43,0.126,0.0,8.55,2.7973500000000002,0
5538.0,15.464,0.1187,0.0,3.05,1.56,0
1879.0,15.49,0.103,0.0,15.5,3.97114,0
3422.0,14.886,0.0358,0.0,2.24,1.3,0
155.0,7.61,5.15,0.02,699.226,13.0543,0
2920.0,13.69,0.4322,0.0,3.22,1.61,0
2006.0,15.987,0.2769,0.0,8.4,2.76444,0
4456.0,15.367,0.2255,0.0,36.0,3.10451,0
1520.0,16.002,0.1198,0.0,6.53,2.39146,0
1328.0,12.922,0.11000234672021421,0.0,4.08,1.85,0
2875.0,13.258,0.091,0.0,2.21,1.29,0
19.0,7.49,0.07879,0.06,2.69,1.45,0
43.0,10.24,0.143,0.15,13.0,3.5871900000000005,0
20485.0,10.337002339522547,2.89,0.0,120.77539999999999,13.2737,0
104.0,9.82,0.17,0.05,162.0933,13.9319,0
279.0,8.48,2.906141,0.92,1797.8498912,12.505799999999999,0
2072.0,14.805,0.4453,0.0,8.91,2.86317,0
3007.0,12.827,0.1871,0.0,5.48,2.2,0
109.0,6.41525,3.16,0.04,197.69026,13.8222,0
44.0,8.57,0.051,0.0,5.57,2.22,0
184.0,7.13463,0.07,0.09,116.64361,13.0543,0
1550.0,15.531,0.6085,0.0,9.85,3.0386900000000003,0
661.0,12.246,0.04461,0.05,6.31,2.24885,0
4515.0,15.188,0.0743,0.0,2.21,1.29,0
454.0,12.618,330.0,0.0,2542.64,18.254080000000002,0
3387.0,13.906,0.2768,0.0,3.46,1.68,0
3011.0,13.86,0.115,0.0,3.86,1.79,0
2011.0,14.706,0.055,0.0,2.6,1.42,0
1167.0,11.836,0.134,0.0,12.0,3.41167,0
192.0,9.61,1.134,0.55,495.8148,13.2737,0
352.0,12.072,0.0552,0.0,4.3,0.47,0
210.0,7.34,11.958319,0.03,9262.6754267,11.628200000000001,0
3448.0,13.196,0.1284,0.0,5.27,2.15,0
42.0,7.17,0.6,0.29,7.1,2.5121300000000004,1
1078.0,11.775,0.119,0.03,1.98,1.22,0
2606.0,13.779,0.0309,0.0,4.12,1.86,0
4763.0,14.953,0.0875,0.0,6.17,2.31467,0
616.0,10.651,0.0301,0.0,21.8,3.79562,0
1852.0,13.371,0.0669,0.0,2.86,1.5,0
2606.0,13.779,0.2134,0.0,8.22,2.7315300000000002,0
1706.0,14.171,0.04163,0.3,56.891569999999994,11.57335,0
21.0,5.56911,0.0653,0.06,4.36,1.511,0
20877.0,10.337002339522547,1.5,0.0,55.30241999999999,8.403020000000001,0
178.0,7.78,2.231,0.22,630.89255,13.0543,0
1692.0,12.216,0.0974,0.0,32.2,5.09008,0
1921.0,15.971,0.339,0.19,7.9,2.6328,0
2818.0,14.088,0.3659,0.0,10.1,3.09354,0
909.0,10.81,0.06,0.33,1341.2425999999998,12.176700000000002,0
1303.0,11.51,0.154,0.34,349.613,13.4931,0
21.0,5.56911,0.3753,0.0,10.80622,3.21421,0
2529.0,13.561,0.103,0.0,1.87,1.2,0
198.0,8.2,13.2,0.45,4767.45,11.957300000000002,0
2236.0,13.209,0.0594,0.0,6.17,2.31467,0
108.0,6.11006,1.82,0.03,1433.4133,12.615499999999999,0
4206.0,14.884,0.2015,0.0,15.7,4.01502,0
1525.0,15.755,0.1139,0.0,4.74,2.02,0
730.0,12.259,0.378,0.0,17.9,5.18881,0
1912.0,14.635,0.1057,0.0,6.76,2.43534,0
4667.0,13.864,0.0471,0.0,3.68,1.74,0
835.0,12.152,0.0987,0.0,15.4,3.96017,0
259.0,7.52,0.154,0.02,274.92294999999996,13.6028,0
92.0,9.03,0.08,0.0,6.3566,2.3475800000000002,0
1991.0,14.42,0.141,0.0,8.8,1.97,0
6706.0,14.859,0.0695,0.0,5.14,2.12,0
417.0,8.72,0.06814,0.52,2765.1209999999996,10.43247,0
4472.0,15.787,0.457,0.0,14.4,3.80659,0
2696.0,13.494,0.142,0.0,2.45,1.37,0
1811.0,13.844,0.02498,0.246,711.9392,15.16054,0
1105.0,12.657,0.292,0.22,55.93807999999999,8.46884,0
2046.0,13.82,0.092,0.08,12.2,4.77195,0
2054.0,13.362,0.1074,0.0,2.36,1.34,0
2635.0,13.416,0.0635,0.0,1.81,1.19,0
205.0,16.526,0.0214,0.0,5.99,2.27079,0
2879.0,15.949,0.155,0.0,3.12,1.58,0
4333.0,14.97,0.4823,0.0,3.26,1.62,0
403.0,11.974,0.0277,0.0,6.08,2.29273,0
125.0,7.49,0.2663,0.04,14.16,3.7627100000000007,0
2566.0,14.669,0.0441,0.0,238.69033,12.067000000000002,0
94.0,7.59,2.147271,0.21,2626.8140971999997,12.286400000000002,0
10.0,3.71548,3.53,0.07,209.7678,13.7125,0
4053.0,15.357,0.1771,0.0,8.75,2.8412300000000004,0
2416.0780219780218,15.498,0.297,0.0,25.1,5.27657,0
3154.0,10.337002339522547,0.763,0.0,110.60483999999998,12.7252,0
188.0,8.31,0.051386,0.15,15.17685,3.92726,0
2604.0,15.293,0.0206,0.0,2.39,1.35,0
2173.0,13.194,0.064,0.0,4.62,1.99,0
1814.0,11.767,0.1549,0.0,7.27,2.54504,0
1068.0,12.603,0.02818,0.0,676.9779,12.37416,0
2640.0,13.882,0.127,0.0,6.39,2.35855,0
3210.0,15.261,0.071,0.0,7.56,2.59989,0
3454.0,14.948,0.083,0.0,3.19,1.6,0
1569.0,15.133,0.064,0.0,4.06,1.844,0
1960.7088846880908,15.736,0.0319,0.0,2.77,1.472,0
2890.0,14.392,0.2043,0.0,9.03,2.8960800000000004,0
1212.0,10.106,0.06505,0.0,108.0622,22.87245,0
134.0,7.68,0.099068,0.41,9.51349,2.9838400000000003,0
2642.0,14.749,0.0352,0.0,2.82,1.488,0
1668.0,13.197,0.04604,0.139,184.97705999999997,12.96654,0
4357.0,15.792,0.124,0.0,17.4,4.256360000000001,0
3432.0,15.232,0.04,0.0,2.3,1.32,0
1229.0,13.209,0.098,0.06,9.5,3.3677900000000003,0
317.0,8.99,0.65,0.19,978.9164,12.8349,0
3511.0,14.709,0.1754,0.0,6.48,2.38049,0
1790.0,13.277,0.032,0.0,4.62,1.99,0
1205.0,15.23,0.0372,0.0,6.75,1.53,0
403.0,14.543,0.083,0.0,3.33,1.64,0
2929.0,14.854,0.0751,0.0,2.6,1.42,0
553.0,11.632,0.211,0.0,14.8,3.6968900000000007,0
2545.0,15.652,0.066,0.0,25.2,5.29851,0
579.0,13.499,0.044,0.0,0.749,0.93,0
4650.0,15.117,0.0988,0.0,4.5,1.96,0
1478.0,12.821,0.055,0.0,100.43428,13.021390000000002,0
320.0,7.6,2.74,0.14,400.4658,13.3834,0
4682.0,15.171,0.2655,0.0,14.7,8.545630000000001,0
3062.0,15.186,0.0265,0.0,78.82184,10.35568,0
542.0,12.391,0.11000234672021421,0.0,2.45,1.371,0
1722.0,12.026,0.0694,0.38,2688.8418,11.737900000000002,0
3448.0,13.605,0.3259,0.0,11.1,3.25809,0
1306.0,11.44,0.0382,0.0,0.477,0.82,0
1755.0,13.973,0.046,0.0,273.3338,14.261000000000001,0
181.0,7.78,2.44502,0.31,4402.9085249,12.067000000000002,0
8034.0,15.816,0.0917,0.0,2.63,1.43,0
2985.0,14.646,0.047,0.0,2.86,1.5,0
1556.0,12.314,0.1013,0.43,15.6,4.223450000000001,0
47.0,11.394,0.36,0.29,667.443,13.0543,0
1447.0,14.339,0.117,0.0,7.04,2.49019,0
220.0,6.50821,1.05,0.07,444.96199999999993,13.2737,0
14385.0,10.337002339522547,1.16,0.0,1452.4831,12.615499999999999,0
53.0,7.48,1.74,0.16,1204.25787,12.7252,0
12.0,8.09,0.072,0.09,3.03,1.55,0
869.0,16.147,16.75676107873016,0.0,42.27139,7.163410000000001,0
4262.0,16.083,0.168,0.0,10.3,3.1264499999999997,0
526.0,7.85,1.9,0.03,673.7996,13.0543,0
223.0,9.2,1.988,0.2,1122.57556,12.7252,0
190.0,11.595,0.07098,0.05,309.56642,16.455000000000002,0
4154.0,14.505,0.1343,0.0,2.76,1.47,0
1833.0,13.976,0.22512646203649203,0.0,5.9,2.24885,0
1123.0,14.243,0.114,0.0,1.32,1.09,0
2990.0,15.561,0.1483,0.0,8.35,2.76444,0
24139.0,29.3,1.54,0.0,8.4,2.7754100000000004,0
884.0,16.367,0.0436,0.0,2.51,1.39,0
